,Age,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn,Gender_Female,Gender_Male,Location_Chicago,Location_Houston,Location_Los Angeles,Location_Miami,Location_New York
493,31,22,32.62,406,0,1,0,0,0,0,0,1
494,61,9,43.54,118,0,0,1,0,0,1,0,0
495,42,17,45.46,366,0,0,1,0,0,1,0,0
496,46,1,73.66,155,1,1,0,0,0,1,0,0
497,55,9,67.73,358,1,1,0,0,0,0,1,0
498,51,22,92.89,62,0,1,0,0,0,0,1,0
499,40,1,43.55,413,1,0,1,0,0,1,0,0
500,63,2,94.04,251,0,1,0,0,0,0,0,1
501,24,10,30.35,72,0,1,0,0,0,0,1,0
502,54,4,94.05,243,1,1,0,1,0,0,0,0
503,19,16,50.82,177,0,0,1,0,1,0,0,0
504,56,13,87.7,165,0,1,0,0,1,0,0,0
505,26,21,56.59,318,0,1,0,0,0,0,1,0
506,50,7,71.47,198,0,1,0,1,0,0,0,0
507,24,9,99.7,154,1,1,0,0,0,1,0,0
508,31,2,33.1,229,0,0,1,0,0,0,0,1
509,43,8,51.22,423,1,1,0,0,0,0,1,0
510,32,19,52.15,466,1,0,1,1,0,0,0,0
511,60,21,85.54,295,0,1,0,0,0,0,1,0
512,38,10,43.7,306,0,1,0,0,1,0,0,0
513,56,4,98.93,273,1,1,0,0,0,0,0,1
514,65,10,89.22,177,1,0,1,0,1,0,0,0
515,63,4,64.46,202,0,0,1,1,0,0,0,0
516,41,5,39.06,430,1,0,1,0,0,0,0,1
517,23,2,66.34,72,1,0,1,0,0,0,1,0
518,50,24,60.11,458,0,0,1,0,0,1,0,0
519,66,21,71.27,449,0,0,1,1,0,0,0,0
520,43,10,54.62,442,1,1,0,1,0,0,0,0
521,52,1,89.69,251,1,0,1,0,1,0,0,0
522,35,21,82.1,333,0,1,0,1,0,0,0,0
523,42,4,82.07,265,1,1,0,0,0,0,0,1
524,59,24,38.6,202,0,1,0,0,1,0,0,0
525,57,24,30.93,71,0,0,1,0,0,0,1,0
526,31,18,42.7,241,0,0,1,1,0,0,0,0
527,39,14,79.62,255,1,0,1,0,0,0,0,1
528,55,16,35.5,490,1,1,0,0,1,0,0,0
529,18,14,60.73,218,0,0,1,0,0,0,1,0
530,42,23,47.27,395,0,1,0,0,0,0,1,0
531,41,14,58.01,464,1,0,1,0,0,0,0,1
532,49,22,73.87,469,0,0,1,0,0,0,0,1
533,63,23,56.31,383,1,1,0,0,0,1,0,0
534,51,5,42.2,379,1,1,0,1,0,0,0,0
535,23,21,58.89,153,1,1,0,0,0,0,0,1
536,39,23,41.61,58,0,1,0,0,0,1,0,0
537,52,14,33.07,217,0,1,0,0,0,1,0,0
538,34,20,33.58,377,1,1,0,0,0,1,0,0
539,20,20,43.27,136,0,1,0,0,0,1,0,0
540,51,20,92.27,296,1,0,1,0,0,1,0,0
541,64,18,95.56,239,0,1,0,0,1,0,0,0
542,25,5,37.13,109,1,0,1,0,1,0,0,0
543,60,2,92.79,499,0,1,0,1,0,0,0,0
544,69,16,44.71,254,0,1,0,0,0,1,0,0
545,30,16,97.02,333,0,1,0,0,0,1,0,0
546,21,11,40.6,131,1,1,0,0,0,1,0,0
547,23,24,81.56,76,1,0,1,0,1,0,0,0
548,51,14,38.52,214,0,1,0,0,0,0,0,1
549,52,24,35.43,327,1,1,0,0,0,0,1,0
550,23,11,81.29,92,1,0,1,0,1,0,0,0
551,63,7,69.32,195,1,1,0,0,0,0,0,1
552,45,16,60.46,232,1,1,0,0,0,0,1,0
553,50,8,47.78,82,0,0,1,0,0,1,0,0
554,29,13,50.56,450,0,0,1,0,0,1,0,0
555,35,11,64.0,203,0,0,1,0,0,0,0,1
556,38,18,83.96,450,1,0,1,0,0,1,0,0
557,52,20,80.42,127,1,1,0,0,1,0,0,0
558,37,18,83.3,391,1,0,1,0,0,0,1,0
559,27,24,83.69,460,1,0,1,0,0,0,0,1
560,54,7,60.8,347,1,1,0,1,0,0,0,0
561,41,16,64.84,488,0,0,1,0,0,1,0,0
562,47,14,41.12,288,0,1,0,1,0,0,0,0
563,62,13,71.23,191,1,0,1,0,1,0,0,0
564,63,22,52.75,425,1,0,1,1,0,0,0,0
565,61,7,51.42,432,1,0,1,0,0,1,0,0
566,33,4,91.3,384,1,0,1,0,0,1,0,0
567,25,7,60.57,181,0,1,0,0,1,0,0,0
568,47,23,65.19,384,0,1,0,0,1,0,0,0
569,62,8,62.23,407,1,1,0,1,0,0,0,0
570,50,12,55.49,57,1,0,1,0,0,0,1,0
571,42,5,32.36,417,0,1,0,1,0,0,0,0
572,36,7,72.93,220,1,1,0,0,1,0,0,0
573,56,21,68.44,494,1,1,0,1,0,0,0,0
574,30,16,47.79,235,0,1,0,0,1,0,0,0
575,29,12,51.14,456,1,1,0,0,0,0,0,1
576,45,20,32.66,196,1,0,1,0,0,1,0,0
577,70,23,58.87,144,1,0,1,0,1,0,0,0
578,20,8,38.14,369,0,0,1,0,0,1,0,0
579,54,14,63.68,173,1,0,1,0,0,1,0,0
580,37,22,38.41,134,1,1,0,0,0,0,1,0
581,48,13,43.63,401,0,0,1,0,1,0,0,0
582,19,14,99.22,148,1,0,1,0,0,0,0,1
583,66,20,32.05,403,1,0,1,0,1,0,0,0
584,45,18,95.62,429,0,1,0,0,0,1,0,0
585,54,15,47.9,210,1,0,1,1,0,0,0,0
586,52,13,39.79,363,1,1,0,0,0,1,0,0
587,42,13,87.28,169,0,1,0,0,0,0,0,1
588,35,11,77.85,497,1,0,1,0,0,0,0,1
589,21,21,43.83,171,1,1,0,0,0,1,0,0
590,31,6,42.75,319,0,0,1,0,0,0,1,0
591,35,10,75.22,413,0,0,1,0,0,1,0,0
592,27,6,88.64,216,1,0,1,1,0,0,0,0
593,20,8,64.23,130,1,1,0,0,1,0,0,0
594,62,3,78.97,288,1,0,1,0,0,0,1,0
595,49,12,99.5,183,1,0,1,1,0,0,0,0
596,68,7,85.76,132,1,0,1,0,1,0,0,0
597,61,22,97.13,449,0,0,1,1,0,0,0,0
598,38,16,58.95,487,0,0,1,1,0,0,0,0
599,47,15,59.16,386,1,1,0,1,0,0,0,0
600,36,21,63.45,455,0,1,0,0,0,0,1,0
601,62,1,37.02,485,1,0,1,0,0,0,0,1
602,26,1,88.11,191,1,1,0,0,0,1,0,0
603,61,5,86.09,145,1,0,1,1,0,0,0,0
604,44,6,56.69,105,1,1,0,1,0,0,0,0
605,41,9,40.0,399,0,1,0,1,0,0,0,0
606,26,1,69.58,67,1,1,0,0,0,0,0,1
607,55,3,38.82,323,0,0,1,1,0,0,0,0
608,35,18,34.73,73,1,1,0,0,1,0,0,0
609,39,10,77.3,126,0,1,0,1,0,0,0,0
610,35,9,33.59,282,0,1,0,0,0,0,0,1
611,48,13,84.64,360,1,1,0,0,0,0,1,0
612,56,21,86.81,61,1,1,0,0,1,0,0,0
613,45,21,91.62,428,1,0,1,0,0,1,0,0
614,30,14,70.34,204,1,0,1,0,1,0,0,0
615,65,12,53.89,172,1,0,1,0,1,0,0,0
616,60,24,99.87,155,1,1,0,0,0,0,0,1
617,30,19,68.63,266,1,0,1,0,0,1,0,0
618,19,14,37.68,195,1,0,1,1,0,0,0,0
619,24,3,75.59,447,1,0,1,0,0,0,1,0
620,70,3,37.57,225,0,1,0,0,1,0,0,0
621,31,14,65.28,311,1,0,1,0,1,0,0,0
622,21,2,81.09,423,0,0,1,0,1,0,0,0
623,57,21,78.89,109,0,1,0,0,0,0,1,0
624,19,5,91.54,104,0,1,0,0,0,1,0,0
625,21,16,56.49,341,0,0,1,0,1,0,0,0
626,34,22,48.16,226,1,1,0,1,0,0,0,0
627,67,5,82.11,498,1,1,0,0,0,0,1,0
628,24,17,68.98,459,0,1,0,0,1,0,0,0
629,56,7,74.09,303,1,0,1,0,0,0,0,1
630,32,20,49.76,104,1,0,1,1,0,0,0,0
631,42,16,91.15,426,0,0,1,0,0,1,0,0
632,53,4,55.61,172,0,1,0,0,1,0,0,0
633,27,17,33.85,145,1,0,1,0,0,0,0,1
634,53,11,40.46,240,1,1,0,0,0,0,1,0
635,33,2,60.21,354,1,1,0,0,0,0,1,0
636,42,5,45.46,369,0,0,1,0,0,1,0,0
637,33,1,46.91,357,1,1,0,1,0,0,0,0
638,37,11,53.65,196,0,1,0,0,0,0,1,0
639,56,8,38.67,144,1,1,0,0,1,0,0,0
640,48,15,36.41,190,0,0,1,0,0,0,0,1
641,48,19,80.16,185,1,1,0,1,0,0,0,0
642,33,14,33.63,108,0,1,0,1,0,0,0,0
643,36,8,45.06,167,1,0,1,0,0,1,0,0
644,62,21,63.67,360,0,1,0,0,0,0,1,0
645,61,19,89.98,300,0,1,0,0,0,0,1,0
646,57,20,76.56,425,1,1,0,0,0,1,0,0
647,34,15,94.82,305,1,1,0,0,0,1,0,0
648,42,15,77.16,302,0,0,1,1,0,0,0,0
649,44,18,89.57,420,1,1,0,0,0,0,1,0
650,51,17,99.2,144,0,1,0,0,0,0,1,0
651,41,24,57.66,51,0,1,0,0,0,0,1,0
652,64,14,83.11,72,1,0,1,0,0,0,0,1
653,37,19,82.98,216,0,1,0,0,0,1,0,0
654,24,7,84.8,372,0,1,0,0,0,0,0,1
655,25,13,41.94,313,0,1,0,0,0,1,0,0
656,47,7,65.83,325,1,0,1,0,1,0,0,0
657,57,13,77.38,54,0,0,1,0,0,0,0,1
658,28,10,50.52,449,1,1,0,1,0,0,0,0
659,24,20,79.69,118,1,1,0,0,0,0,1,0
660,67,8,56.41,380,0,1,0,1,0,0,0,0
661,64,8,79.28,176,0,1,0,0,0,0,0,1
662,22,8,89.62,432,0,0,1,0,1,0,0,0
663,18,24,95.01,156,1,0,1,0,0,0,1,0
664,55,12,35.24,152,0,0,1,0,0,1,0,0
665,27,10,69.8,224,1,1,0,0,1,0,0,0
666,18,18,50.39,393,1,1,0,1,0,0,0,0
667,18,5,48.57,373,1,1,0,0,1,0,0,0
668,19,3,99.49,105,1,1,0,0,1,0,0,0
669,53,9,91.52,404,0,1,0,0,1,0,0,0
670,51,6,96.36,258,0,0,1,0,1,0,0,0
671,42,2,49.59,497,0,1,0,0,1,0,0,0
672,29,18,68.93,331,1,1,0,0,1,0,0,0
673,27,19,43.9,297,0,1,0,0,1,0,0,0
674,42,24,35.76,200,0,1,0,0,0,1,0,0
675,32,21,36.51,56,1,1,0,1,0,0,0,0
676,43,17,32.92,440,1,0,1,0,0,0,1,0
677,22,9,89.6,396,1,0,1,0,0,0,1,0
678,29,5,82.06,208,0,0,1,0,0,1,0,0
679,55,13,66.9,276,1,0,1,0,0,0,1,0
680,63,11,70.06,237,1,0,1,0,0,0,1,0
681,37,19,40.8,73,0,0,1,1,0,0,0,0
682,47,24,43.32,114,1,1,0,0,0,0,1,0
683,44,19,95.77,270,0,0,1,1,0,0,0,0
684,23,22,85.12,411,1,0,1,0,0,0,1,0
685,27,2,89.71,254,1,0,1,0,0,0,0,1
686,58,2,78.98,366,1,1,0,0,1,0,0,0
687,46,22,76.21,87,1,1,0,0,0,0,0,1
688,57,15,55.31,291,1,0,1,0,0,0,0,1
689,56,22,38.18,281,0,1,0,1,0,0,0,0
690,59,9,57.76,429,0,0,1,0,0,1,0,0
691,51,8,94.16,373,1,0,1,0,1,0,0,0
692,21,17,87.15,191,1,1,0,0,1,0,0,0
693,61,24,69.86,233,0,1,0,0,0,0,0,1
694,20,13,87.65,130,1,1,0,0,0,1,0,0
695,30,2,47.96,226,1,1,0,0,0,1,0,0
696,31,15,36.44,193,1,0,1,0,1,0,0,0
697,38,2,58.34,302,1,0,1,0,0,0,1,0
698,52,7,82.82,221,0,0,1,0,0,1,0,0
699,57,18,77.23,263,1,1,0,0,1,0,0,0
700,65,15,99.2,237,0,1,0,0,1,0,0,0
701,57,7,43.7,289,1,0,1,0,0,0,0,1
702,34,13,90.27,253,0,0,1,0,0,0,0,1
703,35,7,66.93,347,1,0,1,0,0,1,0,0
704,45,17,60.08,90,0,0,1,0,1,0,0,0
705,64,22,47.62,305,0,1,0,0,1,0,0,0
706,50,13,52.32,213,1,1,0,0,0,1,0,0
707,24,22,63.17,263,1,0,1,0,0,1,0,0
708,22,20,55.72,500,0,1,0,0,0,1,0,0
709,25,10,68.76,170,1,1,0,0,1,0,0,0
710,46,7,72.74,421,0,0,1,0,1,0,0,0
711,34,9,31.58,498,0,1,0,0,0,0,1,0
712,60,22,67.49,476,1,0,1,0,0,0,1,0
713,46,13,32.05,174,0,1,0,0,1,0,0,0
714,37,23,77.25,353,0,1,0,1,0,0,0,0
715,22,3,92.09,230,0,0,1,0,0,1,0,0
716,29,20,48.01,220,0,0,1,0,0,1,0,0
717,46,17,66.61,440,1,1,0,0,0,0,1,0
718,60,22,66.04,456,0,1,0,0,0,0,0,1
719,42,10,61.39,112,1,0,1,1,0,0,0,0
720,41,23,74.35,63,0,0,1,0,0,1,0,0
721,67,24,40.86,182,1,1,0,1,0,0,0,0
722,43,6,75.93,84,1,1,0,0,0,0,0,1
723,47,7,54.4,496,1,1,0,0,0,0,1,0
724,36,6,57.28,354,0,1,0,1,0,0,0,0
725,54,3,53.33,395,1,1,0,0,0,0,0,1
726,49,7,84.66,359,0,0,1,0,0,0,1,0
727,52,20,52.71,384,1,0,1,0,0,0,1,0
728,33,13,93.45,494,1,1,0,0,0,1,0,0
729,42,17,30.06,178,1,0,1,0,1,0,0,0
730,59,8,74.71,352,0,0,1,0,1,0,0,0
731,19,22,94.59,430,0,0,1,0,0,0,1,0
732,38,3,41.97,95,1,1,0,0,0,0,0,1
733,54,12,66.19,487,0,1,0,0,0,0,1,0
734,46,4,79.08,291,0,0,1,0,0,0,0,1
735,60,21,30.82,240,1,0,1,0,1,0,0,0
736,31,12,51.91,229,1,1,0,0,1,0,0,0
737,19,5,98.02,377,0,1,0,0,0,0,0,1
738,59,4,93.0,52,0,1,0,0,0,1,0,0
739,42,18,34.37,408,0,0,1,0,0,0,0,1
740,59,19,92.86,129,0,1,0,0,1,0,0,0
741,56,18,30.02,268,1,0,1,0,1,0,0,0
742,24,13,40.0,194,0,1,0,1,0,0,0,0
743,68,4,88.24,322,0,0,1,0,0,0,0,1
744,33,4,65.99,286,1,1,0,0,0,0,1,0
745,57,18,54.42,308,1,1,0,0,1,0,0,0
746,61,3,87.6,454,1,0,1,0,1,0,0,0
747,34,17,57.05,237,0,0,1,1,0,0,0,0
748,51,7,79.55,417,1,1,0,1,0,0,0,0
749,42,8,35.49,239,0,0,1,0,0,0,0,1
750,61,23,41.75,322,1,1,0,0,0,1,0,0
751,60,4,83.97,173,1,1,0,1,0,0,0,0
752,20,13,84.79,488,0,0,1,0,1,0,0,0
753,47,8,48.3,353,1,0,1,0,1,0,0,0
754,21,6,46.01,158,1,0,1,0,0,1,0,0
755,32,24,70.11,389,1,0,1,0,1,0,0,0
756,59,18,48.46,463,1,0,1,0,0,1,0,0
757,49,1,30.54,328,0,0,1,0,1,0,0,0
758,49,21,68.36,436,0,0,1,0,1,0,0,0
759,48,13,66.49,127,1,1,0,0,0,1,0,0
760,48,21,97.9,69,1,1,0,0,0,0,0,1
761,35,1,87.63,413,1,0,1,0,1,0,0,0
762,53,14,69.48,59,0,1,0,0,1,0,0,0
763,65,2,48.83,62,1,0,1,1,0,0,0,0
764,36,10,57.97,387,1,1,0,0,0,0,1,0
765,46,13,94.17,283,0,1,0,0,1,0,0,0
766,56,18,74.28,69,0,0,1,0,1,0,0,0
767,59,9,42.05,92,1,0,1,0,1,0,0,0
768,49,15,42.27,448,1,1,0,1,0,0,0,0
769,26,23,95.95,467,1,1,0,0,0,0,1,0
770,54,11,91.8,294,1,1,0,1,0,0,0,0
771,32,24,51.26,106,1,0,1,0,0,0,0,1
772,51,17,86.87,165,0,0,1,0,0,1,0,0
773,44,9,96.98,440,0,0,1,0,1,0,0,0
774,28,23,42.75,152,1,0,1,0,0,1,0,0
775,30,24,87.93,397,1,1,0,0,0,0,0,1
776,40,3,86.05,90,1,0,1,0,0,0,0,1
777,60,18,51.7,312,1,0,1,0,0,0,1,0
778,42,22,81.56,338,1,0,1,1,0,0,0,0
779,39,17,63.87,69,0,1,0,1,0,0,0,0
780,69,13,42.81,431,0,1,0,1,0,0,0,0
781,51,9,97.01,276,1,0,1,0,0,1,0,0
782,41,12,68.39,90,0,1,0,0,1,0,0,0
783,46,3,95.35,140,0,1,0,0,1,0,0,0
784,29,21,42.73,196,0,0,1,0,0,0,0,1
785,45,20,82.58,474,0,0,1,0,0,1,0,0
786,57,14,46.23,322,1,0,1,0,1,0,0,0
787,40,21,58.05,117,1,1,0,0,0,0,1,0
788,31,24,59.18,60,0,1,0,0,0,0,1,0
789,24,17,97.96,94,0,0,1,0,1,0,0,0
790,19,23,35.67,362,1,0,1,0,0,0,0,1
791,38,8,85.12,205,0,1,0,0,0,0,0,1
792,27,2,56.6,103,0,0,1,1,0,0,0,0
793,26,19,57.39,416,1,1,0,0,0,0,1,0
794,57,17,42.32,448,1,1,0,0,0,1,0,0
795,33,17,77.21,485,1,1,0,0,0,0,1,0
796,42,5,43.44,117,0,0,1,0,0,0,1,0
797,54,1,31.57,483,0,1,0,0,0,0,1,0
798,43,5,94.05,415,0,1,0,0,1,0,0,0
799,33,5,59.3,459,0,0,1,0,0,0,0,1
800,41,6,75.94,384,1,0,1,0,0,0,0,1
801,18,16,53.47,284,1,0,1,0,0,1,0,0
802,48,15,39.08,477,1,0,1,1,0,0,0,0
803,42,16,38.08,466,0,0,1,0,0,1,0,0
804,38,18,77.48,444,1,1,0,0,0,0,0,1
805,50,24,99.24,153,0,1,0,0,0,0,1,0
806,66,9,64.18,449,0,1,0,0,0,1,0,0
807,62,7,78.53,214,0,0,1,0,0,0,0,1
808,70,8,63.88,449,0,0,1,0,0,0,0,1
809,46,18,98.96,271,1,0,1,0,0,0,1,0
810,68,20,80.01,484,0,0,1,0,1,0,0,0
811,26,5,67.91,252,0,0,1,0,0,0,1,0
812,56,11,66.92,132,1,0,1,0,0,0,0,1
813,48,3,67.86,198,1,0,1,1,0,0,0,0
814,18,20,57.98,413,1,0,1,1,0,0,0,0
815,38,11,95.25,491,0,1,0,0,0,1,0,0
816,54,9,85.46,250,1,1,0,0,0,0,0,1
817,32,17,92.35,436,1,0,1,0,0,1,0,0
818,26,20,38.66,114,0,0,1,1,0,0,0,0
819,35,2,72.45,99,0,0,1,0,1,0,0,0
820,26,19,37.95,294,0,0,1,0,0,0,1,0
821,45,18,63.43,178,1,1,0,1,0,0,0,0
822,64,13,34.06,500,0,0,1,0,1,0,0,0
823,33,14,39.96,95,0,1,0,0,0,0,1,0
824,58,9,55.86,483,1,1,0,0,0,0,1,0
825,61,6,64.11,477,1,1,0,1,0,0,0,0
826,40,1,63.65,451,1,1,0,0,0,1,0,0
827,32,16,45.17,137,0,0,1,0,0,1,0,0
828,23,9,41.89,118,0,1,0,0,1,0,0,0
829,54,16,79.6,69,1,0,1,0,0,0,1,0
830,32,3,51.5,90,0,1,0,0,0,0,1,0
831,61,16,94.08,436,0,0,1,0,0,1,0,0
832,43,19,68.93,118,0,0,1,0,0,1,0,0
833,57,19,95.96,294,1,0,1,0,0,1,0,0
834,43,19,59.57,171,1,0,1,1,0,0,0,0
835,21,16,93.53,204,1,1,0,0,1,0,0,0
836,58,2,39.11,69,0,0,1,0,0,0,0,1
837,34,18,47.62,412,1,0,1,0,0,1,0,0
838,33,3,33.02,387,1,1,0,0,1,0,0,0
839,27,4,67.21,164,0,0,1,0,0,1,0,0
840,45,7,91.29,78,0,0,1,0,0,0,0,1
841,33,4,82.72,146,1,1,0,0,1,0,0,0
842,25,8,81.78,172,1,1,0,0,0,0,0,1
843,21,5,68.46,388,0,1,0,0,0,1,0,0
844,18,24,80.3,360,0,1,0,0,1,0,0,0
845,30,2,98.63,50,1,0,1,1,0,0,0,0
846,55,14,73.67,499,0,0,1,1,0,0,0,0
847,40,22,64.61,321,1,0,1,0,0,1,0,0
848,55,8,32.85,198,0,1,0,0,0,0,1,0
849,40,24,37.63,493,0,0,1,0,0,0,0,1
850,47,18,48.17,131,0,0,1,0,0,0,0,1
851,29,19,53.01,203,1,0,1,0,0,0,0,1
852,38,8,51.11,462,1,0,1,1,0,0,0,0
853,33,21,78.1,161,0,0,1,0,0,1,0,0
854,39,3,40.9,313,1,0,1,0,0,0,0,1
855,28,11,68.52,426,1,0,1,0,0,1,0,0
856,29,22,45.12,322,0,1,0,0,0,0,1,0
857,37,13,92.04,166,1,0,1,0,0,0,0,1
858,33,5,92.58,346,1,0,1,0,1,0,0,0
859,41,9,53.72,410,0,0,1,1,0,0,0,0
860,55,12,89.19,315,1,0,1,1,0,0,0,0
861,47,1,94.34,447,1,1,0,0,0,0,1,0
862,58,3,82.43,82,0,0,1,0,1,0,0,0
863,48,4,30.86,357,0,1,0,0,0,0,0,1
864,64,12,84.01,221,0,0,1,1,0,0,0,0
865,48,1,78.93,300,0,1,0,0,0,0,0,1
866,50,22,55.45,320,0,0,1,0,0,0,0,1
867,55,6,93.41,498,1,0,1,1,0,0,0,0
868,54,2,84.45,289,0,1,0,0,1,0,0,0
869,21,3,72.47,280,0,0,1,1,0,0,0,0
870,63,9,97.14,220,0,1,0,1,0,0,0,0
871,40,2,74.54,234,1,1,0,1,0,0,0,0
872,64,14,34.5,211,1,1,0,0,1,0,0,0
873,60,15,38.78,154,0,1,0,0,0,0,1,0
874,41,8,38.36,395,1,0,1,0,1,0,0,0
875,52,11,51.47,361,1,0,1,0,0,0,1,0
876,19,11,85.31,408,0,1,0,0,0,0,0,1
877,38,15,61.25,268,1,1,0,0,0,0,1,0
878,23,18,83.64,473,0,0,1,1,0,0,0,0
879,18,21,49.9,164,1,0,1,0,0,0,0,1
880,45,23,33.43,317,0,0,1,0,1,0,0,0
881,68,6,34.58,149,1,1,0,0,0,0,1,0
882,32,24,86.29,141,1,0,1,1,0,0,0,0
883,61,13,68.55,459,0,1,0,0,0,0,0,1
884,41,12,35.36,214,0,1,0,0,1,0,0,0
885,45,4,89.83,290,0,1,0,0,1,0,0,0
886,64,15,77.68,229,1,1,0,0,0,0,0,1
887,24,19,48.24,213,1,0,1,0,1,0,0,0
888,65,10,65.6,400,0,0,1,0,1,0,0,0
889,55,17,41.9,351,0,1,0,0,0,1,0,0
890,36,15,79.09,141,1,1,0,0,0,0,0,1
891,20,13,67.28,321,1,0,1,0,0,1,0,0
892,23,1,77.64,53,1,1,0,0,0,0,0,1
893,50,18,62.89,208,1,0,1,0,0,1,0,0
894,45,19,30.95,454,0,0,1,0,0,1,0,0
895,38,5,52.24,254,1,1,0,1,0,0,0,0
896,60,14,38.79,152,1,1,0,0,0,0,1,0
897,42,7,86.72,77,0,0,1,0,0,0,1,0
898,63,24,57.84,299,0,1,0,0,1,0,0,0
899,22,16,93.68,405,0,0,1,0,0,0,1,0
900,60,10,77.0,425,1,1,0,0,1,0,0,0
901,65,7,66.11,163,0,1,0,1,0,0,0,0
902,66,23,31.17,73,1,1,0,1,0,0,0,0
903,61,3,72.37,408,0,1,0,0,0,0,0,1
904,46,23,63.05,131,1,0,1,0,0,0,0,1
905,62,1,63.69,267,1,0,1,0,0,0,0,1
906,49,18,79.52,342,1,0,1,0,0,1,0,0
907,48,3,81.62,288,0,1,0,0,0,0,0,1
908,18,4,37.71,203,0,0,1,0,0,1,0,0
909,53,9,56.82,77,0,1,0,0,0,0,1,0
910,49,23,96.31,387,1,1,0,0,0,1,0,0
911,48,16,85.03,270,1,0,1,0,0,1,0,0
912,34,17,77.84,397,1,0,1,0,0,0,0,1
913,32,17,67.32,110,0,0,1,0,1,0,0,0
914,45,14,41.05,342,1,1,0,0,0,0,1,0
915,27,1,53.66,272,1,0,1,0,0,0,0,1
916,64,24,41.93,88,0,1,0,0,1,0,0,0
917,47,7,72.24,305,0,0,1,0,0,1,0,0
918,39,18,42.92,374,1,0,1,0,1,0,0,0
919,19,12,55.41,274,0,1,0,1,0,0,0,0
920,51,1,78.4,464,0,1,0,0,0,0,0,1
921,18,17,86.49,90,0,1,0,1,0,0,0,0
922,22,22,89.57,170,0,1,0,0,0,1,0,0
923,61,14,81.1,193,1,1,0,0,1,0,0,0
924,59,13,86.45,114,0,0,1,1,0,0,0,0
925,54,7,49.26,313,1,1,0,0,0,1,0,0
926,68,19,39.02,343,0,0,1,0,0,0,0,1
927,61,23,76.65,255,0,0,1,0,1,0,0,0
928,34,20,55.63,233,0,1,0,0,0,0,1,0
929,46,1,40.68,458,0,0,1,0,0,0,1,0
930,55,6,58.52,494,1,1,0,0,0,1,0,0
931,20,19,74.14,59,1,0,1,0,1,0,0,0
932,70,3,67.63,278,0,1,0,1,0,0,0,0
933,68,23,68.46,386,1,1,0,0,0,0,1,0
934,68,22,54.56,393,0,1,0,0,0,0,0,1
935,26,24,61.92,323,1,0,1,0,0,0,1,0
936,44,5,71.31,443,0,1,0,0,0,1,0,0
937,56,19,64.36,268,0,1,0,1,0,0,0,0
938,26,22,56.47,133,0,0,1,0,0,1,0,0
939,48,16,88.7,325,0,0,1,0,0,1,0,0
940,28,16,98.54,389,0,1,0,0,1,0,0,0
941,53,9,45.84,315,0,0,1,0,1,0,0,0
942,65,15,51.64,330,0,1,0,0,0,0,0,1
943,57,21,71.78,216,0,1,0,0,0,0,1,0
944,27,12,31.56,482,1,0,1,1,0,0,0,0
945,54,14,90.25,130,1,0,1,0,0,0,0,1
946,29,23,90.02,384,1,1,0,0,0,1,0,0
947,33,17,97.4,374,1,0,1,0,0,0,1,0
948,69,17,76.65,419,1,0,1,0,0,0,1,0
949,30,8,68.54,367,0,0,1,1,0,0,0,0
950,48,13,54.75,447,1,1,0,0,0,0,0,1
951,57,9,49.5,147,1,1,0,0,0,0,1,0
952,48,6,33.99,87,1,1,0,0,0,0,1,0
953,32,21,36.53,423,1,1,0,1,0,0,0,0
954,47,7,84.86,449,1,1,0,0,0,0,1,0
955,39,5,91.91,81,0,1,0,0,0,1,0,0
956,43,3,76.99,209,0,1,0,0,0,0,0,1
957,21,6,43.84,468,1,1,0,0,1,0,0,0
958,40,15,55.18,313,1,1,0,0,1,0,0,0
959,52,10,32.26,274,1,1,0,1,0,0,0,0
960,62,12,48.16,277,1,0,1,0,1,0,0,0
961,59,10,42.92,310,1,1,0,0,0,0,1,0
962,69,4,72.62,222,1,1,0,1,0,0,0,0
963,65,17,31.76,53,1,0,1,0,1,0,0,0
964,62,12,93.31,392,0,1,0,0,0,0,0,1
965,43,18,38.11,410,1,1,0,1,0,0,0,0
966,67,12,39.02,114,0,1,0,1,0,0,0,0
967,67,1,63.85,324,1,1,0,0,1,0,0,0
968,41,14,78.99,349,0,0,1,0,1,0,0,0
969,49,23,62.49,347,1,1,0,0,1,0,0,0
970,61,20,48.86,90,1,1,0,0,0,0,0,1
971,35,16,56.76,296,1,1,0,0,1,0,0,0
972,18,23,69.58,50,0,1,0,0,1,0,0,0
973,53,15,47.71,314,1,1,0,0,0,0,0,1
974,61,19,39.55,107,0,1,0,0,0,0,0,1
975,26,6,45.61,259,0,1,0,1,0,0,0,0
976,69,8,32.49,77,0,0,1,0,0,0,0,1
977,35,11,66.47,361,1,0,1,0,0,0,1,0
978,34,3,65.01,312,1,0,1,0,0,0,1,0
979,18,1,90.63,280,0,1,0,0,0,1,0,0
980,57,23,86.62,80,0,0,1,0,0,1,0,0
981,22,10,54.02,451,0,1,0,0,0,1,0,0
982,33,8,66.38,474,1,1,0,1,0,0,0,0
983,67,9,86.39,154,0,0,1,0,1,0,0,0
984,19,12,40.14,148,0,0,1,0,1,0,0,0
985,19,21,63.18,197,0,1,0,0,1,0,0,0
986,18,2,52.22,250,0,0,1,0,0,0,1,0
987,26,16,49.82,52,1,0,1,0,0,1,0,0
988,22,2,58.16,107,0,1,0,1,0,0,0,0
